,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,exchange,ICB,Mcap_Units_Index_Currency,InfoCode,closePrice_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Weight
71864,2012-03-19,1759,ID12FD,ID1000117609,B3R589,BUMI RESOURCES MINERALS,ID,IDR,0,55102000,229523876,244138.0,580.0,0.13,0.13,1.0,213547248.2380071,1642671140.2923622,0.13,0.000406321
71938,2012-03-19,1759,TH21KX,TH0219010004,690707,TIPCO ASPHALT,TH,THB,0,50101035,20408576,35646.0,49.0,0.45,0.45,0.1845356,20509471.507965416,246980004.67679003,0.08,3.61e-05
71991,2012-06-18,1759,EV008,RU0009028674,B5902M,ACRON,RU,RUB,0,55201015,229101723,136319.0,1069.8,0.1354,0.1354,1.0,206340156.3116219,1523930253.4093199,0.14,0.000453811
72079,2012-06-18,1759,TH21KX,TH0219010004,690707,TIPCO ASPHALT,TH,THB,0,50101035,16403259,35646.0,38.0,0.45,0.45,0.1845356,15130456.879274584,182204612.6032,0.08,3.25e-05
72274,2012-06-18,1759,CN8D3N,KYG9884T1013,B51QBN,YUZHOU GROUP HOLDINGS COMPANY,CN,HKD,0,35101010,17594721,215894.0,1.75,0.03,0.03,1.0,16235345.89413576,541178196.471192,0.03,3.49e-05
72308,2012-06-18,1759,HK18LV,KYG203911014,B3PS5G,CHANGYOU ALLIANCE GROUP,CN,HKD,0,50206015,2639619,242323.0,0.64999998,0.04,0.04,1.0,2680119.437534784,67002985.938369595,0.04,5.23e-06
72723,2012-06-18,1759,EG20PL,EGS3H051C012,602067,ALEXANDRIA CEMENT,EG,EGP,0,50101030,66156928,43469.0,13.35,0.12,0.12,1.0,68179843.95193925,568165366.2661605,0.12,0.000131045
72734,2012-06-18,1759,EG10OJ,EGS30201C015,610884,DELTA SUGAR,EG,EGP,0,45102035,23158475,7224.0,14.48,0.07,0.07,1.0,23862933.04972117,340899043.5674453,0.07,4.59e-05
72758,2012-06-18,1759,IN05NX,INE399K01017,B42PZ3,Indiabulls Power,IN,INR,0,65101010,62466681,215836.0,12.9,0.2695,0.1283,1.0,65591167.14069737,511232791.43178,0.13,0.000123736
72764,2012-06-18,1759,IN04W5,INE221H01019,B1GYMK,GTL INFRASTRUCTURE,IN,INR,0,15101010,14951330,33534.0,7.8499995,0.41,0.11,1.0,14720601.7644546,133823652.40413272,0.11,2.96e-05
72766,2012-06-18,1759,IN097L,INE027A01015,610110,RASHTRIYA CHEMS.& FERT.,IN,INR,0,55201000,45794089,5156.0,56.65,0.075,0.08,1.0,44522210.130091324,556527626.6261415,0.08,9.07e-05
72797,2012-06-18,1759,IN01GM,INE434A01013,658036,ANDHRA BANK,IN,INR,0,30101010,157251796,6622.0,108.7,0.335,0.335,0.4164179,151098239.70351037,1083141530.4265642,0.14,0.000311488
72798,2012-06-18,1759,IN0AGV,INE256C01024,B05N27,TRIVENI ENGR.& INDS.,IN,INR,0,45102035,8865397,45276.0,13.8,0.28,0.28,0.5,8871927.439536,63370910.28239999,0.14,1.76e-05
72821,2012-06-18,1759,IN017D,INE421A01028,B07Y0K,Aban Offshore,IN,INR,0,60101015,13437061,4952.0,358.3,0.5603,0.5603,0.0867392,13477225.242108274,277309311.08445674,0.05,2.66e-05
72824,2012-06-18,1759,IN0AQ5,INE691A01018,672179,UCO Bank,IN,INR,0,30101010,102236077,13759.0,69.55,0.2394,0.15,0.8354219,97389755.16409299,777170235.0959277,0.13,0.000202512
72834,2012-06-18,1759,IN11X4,INE501A01019,637475,Deepak Fert,IN,INR,0,55201015,28439787,2400.0,132.35,0.611,0.611,0.2291506,29105313.11901745,207878735.72955292,0.14,5.63e-05
72839,2012-06-18,1759,IN02CJ,INE376G01013,674125,Biocon,IN,INR,0,20103010,32524299,18650.0,220.55,0.4059,0.4059,0.104272,33244286.034905672,785471181.0000001,0.04,6.44e-05
72845,2012-06-18,1759,IN068J,INE780C01023,633063,JM Financial,IN,INR,0,30202000,20744004,4996.0,11.95,0.4969,0.4969,0.2598108,20597883.596741542,159549850.87121248,0.13,4.11e-05
72866,2012-06-18,1759,IN17W9,INE619I01012,B517B1,A2Z INFRA ENGR.,IN,INR,0,50101015,5709318,244673.0,99.049988,0.26,0.2,0.2117857,5541758.012730034,130834093.44280642,0.04,1.13e-05
72874,2012-06-18,1759,IN07HT,INE153A01019,611780,MAHANAGAR TEL.NIGAM,IN,INR,0,15102015,14551385,5053.0,23.5,0.2494,0.06,0.9623095,15221856.832184836,263634115.50000003,0.06,2.88e-05
72880,2012-06-18,1759,IN05Z9,INE091G01018,B04GKH,JAI BALAJI INDS.,IN,INR,0,55102010,5075112,148594.0,35.649994,0.58,0.53,0.2498276,5361218.859476245,40489950.998331055,0.13,1.01e-05
72896,2012-06-18,1759,IN04X6,INE251H01024,B0XXJX,GVK Power,IN,INR,0,65101015,34494404,30347.0,12.0,0.7239,0.4258,0.2135654,30686756.66984975,337453890.16608006,0.09,6.83e-05
72900,2012-06-18,1759,IN02HO,INE457A01014,B00PVH,BANK OF MAHARASHTRA,IN,INR,0,30101010,61912558,18815.0,50.9,0.1419,0.12,1.0,52394596.56459823,436621638.03831863,0.12,0.000122638
72902,2012-06-18,1759,IN06AL,INE824G01012,B0BV6C,Jindal South Wes,IN,INR,0,30202010,11994962,147921.0,524.1,0.7112,0.8136,0.1401856,11814898.86409449,103589482.55808376,0.11,2.38e-05
72909,2012-06-18,1759,IN02W3,INE483A01010,B236VP,Central Bank IN,IN,INR,0,30101010,98732287,141232.0,76.7,0.1303,0.1085,1.0,95823424.71984038,883165204.7911556,0.11,0.000195572
72912,2012-06-18,1759,IN09Q4,INE671H01015,B1BL58,Sobha Developers,IN,INR,0,35101010,72469356,33906.0,299.25,0.395,0.395,0.3321519,68559905.89189984,522560256.33094287,0.13,0.000143549
72923,2012-06-18,1759,IN089M,INE542F01012,B2NXD2,Pipavav Shipyard,IN,INR,0,50206060,43169967,215091.0,81.95,0.4543,0.5001,0.0843055,42526303.57829936,1008660170.8855458,0.04,8.55e-05
72937,2012-06-18,1759,IN117E,INE944F01028,B0VY3T,Radico Khaitan,IN,INR,0,45101015,15514603,21239.0,125.2,0.7486,0.7486,0.0724018,16013361.033799833,295449533.81601465,0.05,3.07e-05
72949,2012-06-18,1759,IN11OV,INE262H01013,B28SM0,Persistent Syste,IN,INR,0,10101010,35547836,231710.0,343.4,0.6202,0.5302,0.265882,34481181.62220641,244598325.6,0.14,7.04e-05
72958,2012-06-18,1759,IN043C,INE188A01015,641888,FERT.& CHEMS.TRAVANCORE,IN,INR,0,55201015,3206751,5162.0,27.699997,0.01,0.01,1.0,3191724.664817539,319172466.4817539,0.01,6.35e-06
72966,2012-06-18,1759,IN0AJY,INE517B01013,632606,Tata Tele Ma,IN,INR,0,15102015,52345926,11956.0,12.9,0.2227,0.2227,0.5336507,51793183.28059893,435808105.87533784,0.12,0.000103688
72968,2012-06-18,1759,IN05AK,INE176B01026,670977,Havells India,IN,INR,0,50202010,119471947,4741.0,559.05,0.4679,0.4679,0.214362,124586681.80200486,1242140646.9914849,0.1,0.000236653
72998,2012-06-18,1759,IN066H,INE220G01021,674325,JINDAL LIMITED,IN,INR,0,55102010,29327215,14319.0,73.6,0.9248,0.9248,0.1345156,30658781.69629517,246453175.81699196,0.12,5.81e-05
73034,2012-06-18,1759,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,220115755,35434.0,375.0,0.1275,0.1275,1.0,190924376.1542578,1497446087.484375,0.13,0.000436011
73439,2012-06-18,1759,BR10DG,BRGOLLACNPR4,B01NTS,GOL LINHAS AEREAS S.A. - PREF,BR,BRL,0,40501010,21266366,19191.0,8.04,0.7157,0.7157,0.048484,18384645.809777133,529816900.4483405,0.03,4.21e-05
73443,2012-06-18,1759,BR15IQ,BRPRTXACNOR9,B4XY33,PORTX ON NM,BR,BRL,0,50206060,16293042,243998.0,2.6899996,0.01,0.01,1.0,13192493.808576334,1319249380.8576334,0.01,3.23e-05
73519,2012-06-18,1759,ID00QL,ID1000072309,601661,HOLCIM INDONESIA,ID,IDR,0,50101030,284293553,34491.0,2300.0,0.14,0.14,1.0,262290304.71140003,1873502176.51,0.14,0.000563136
73523,2012-06-18,1759,ID12FD,ID1000117609,B3R589,BUMI RESOURCES MINERALS,ID,IDR,0,55102000,139180927,244138.0,520.0,0.13,0.13,1.0,183744087.5439104,1413416058.03008,0.13,0.000275693
74130,2012-09-24,1608,CN8D3N,KYG9884T1013,B51QBN,YUZHOU GROUP HOLDINGS COMPANY,CN,HKD,0,35101010,46807831,215894.0,1.75,0.07,0.07,1.0,45485904.24,649798632.0,0.07,8.46e-05
74564,2012-09-24,1608,ID12FD,ID1000117609,B3R589,BUMI RESOURCES MINERALS,ID,IDR,0,55102000,53441630,244138.0,460.0,0.16,0.04,1.0,49354496.319692805,1233862407.99232,0.04,9.66e-05
74615,2012-09-24,1608,IN0319,INE178A01016,612156,Chennai Petro,IN,INR,0,60101020,30597950,5161.0,133.25,0.2702,0.2702,0.3182828,30677883.385579277,356719522.15328,0.09,5.53e-05
74619,2012-09-24,1608,IN07HT,INE153A01019,611780,MAHANAGAR TEL.NIGAM,IN,INR,0,15102015,26808263,5053.0,37.099991,0.06,0.06,1.0,25211420.572020482,420190342.86700803,0.06,4.85e-05
74632,2012-09-24,1608,IN097L,INE027A01015,610110,RASHTRIYA CHEMS.& FERT.,IN,INR,0,55201000,48003362,5156.0,50.349991,0.08,0.08,1.0,39949802.347507544,499372529.3438443,0.08,8.68e-05
74644,2012-09-24,1608,IN02BI,INE294A01037,614350,Ballarpur Indu,IN,INR,0,55101015,29204127,26552.0,17.6,0.4439,0.4439,0.2768642,25553037.236149546,207917277.58039042,0.12,5.28e-05
74652,2012-09-24,1608,IN01GM,INE434A01013,658036,ANDHRA BANK,IN,INR,0,30101010,163300658,6622.0,90.2,0.335,0.335,0.4173134,126855077.33486038,907404058.0565451,0.14,0.000295216
74664,2012-09-24,1608,IN11X4,INE501A01019,637475,Deepak Fert,IN,INR,0,55201015,31237664,2400.0,125.4,0.611,0.611,0.2291506,27840971.279256508,198848433.18291074,0.14,5.65e-05
74675,2012-09-24,1608,IN089M,INE542F01012,B2NXD2,Pipavav Shipyard,IN,INR,0,50206060,100043588,215091.0,68.7,0.5001,0.3673,0.272257,85367222.19322568,853672255.2254747,0.1,0.000180859
74679,2012-09-24,1608,IN117E,INE944F01028,B0VY3T,Radico Khaitan,IN,INR,0,45101015,15912985,21239.0,107.6,0.7486,0.7486,0.0724018,13894053.068040425,256347901.79919103,0.05,2.88e-05
74690,2012-09-24,1608,IN02CJ,INE376G01013,674125,Biocon,IN,INR,0,20103010,43194065,18650.0,262.65,0.4059,0.4059,0.104272,39969238.02721597,944363328.0,0.04,7.81e-05
74705,2012-09-24,1608,IN02W3,INE483A01010,B236VP,Central Bank IN,IN,INR,0,30101010,114257838,141232.0,65.65,0.1085,0.1085,1.0,82803667.06927872,763167438.4265319,0.11,0.000206556
74723,2012-09-24,1608,IN02HO,INE457A01014,B00PVH,BANK OF MAHARASHTRA,IN,INR,0,30101010,65118472,18815.0,43.5,0.12,0.12,1.0,55329124.506624,461076037.5552,0.12,0.000117721
74736,2012-09-24,1608,IN12NV,INE522D01027,657040,Manappuram Finance,IN,INR,0,30201020,57553100,242371.0,34.4,0.6844,0.6844,0.1390999,49086491.07786972,515614556.112896,0.1,0.000104045
74746,2012-09-24,1608,IN05AK,INE176B01026,670977,Havells India,IN,INR,0,50202010,144736581,4741.0,543.85,0.4679,0.4679,0.214362,122359759.80695966,1219938030.4058611,0.1,0.000261655
74748,2012-09-24,1608,IN0AJY,INE517B01013,632606,Tata Tele Ma,IN,INR,0,15102015,50352700,11956.0,10.65,0.2227,0.2227,0.5336507,43168903.46319659,363240041.63030976,0.12,9.1e-05
74755,2012-09-24,1608,IN017D,INE421A01028,B07Y0K,Aban Offshore,IN,INR,0,60101015,17467830,4952.0,400.85,0.5603,0.5603,0.0867392,15222082.874428747,313211750.886936,0.05,3.16e-05
74916,2012-09-24,1608,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,106891480,35434.0,5.14,0.1275,0.1275,1.0,109985187.53012076,862628921.8048687,0.13,0.000193239
75013,2012-09-24,1608,TH501G,TH0219010004,690707,TIPCO ASPHALT,TH,THB,0,50101035,18623033,35646.0,41.75,0.45,0.45,0.1845356,16878202.679352224,203251389.24536604,0.08,3.37e-05
75207,2012-09-24,1608,BR10DG,BRGOLLACNPR4,B01NTS,GOL LINHAS AEREAS S.A. - PREF,BR,BRL,0,40501010,27783886,19191.0,9.7,0.7157,0.7157,0.048484,22121671.441899575,637512167.3462299,0.03,5.02e-05
75286,2012-09-24,1608,PL10EP,PLBGZ0000010,B5WHZF,BGZ,PL,PLN,0,30101010,19857966,251640.0,71.5,0.1513,0.0206,1.0,19147047.74301899,929468337.0397567,0.02,3.59e-05
75371,2012-12-24,1600,BR10DG,BRGOLLACNPR4,B01NTS,GOL LINHAS AEREAS S.A. - PREF,BR,BRL,0,40501010,25041723,19191.0,10.25,0.7157,0.7157,0.048484,22500469.18711313,648428529.2572727,0.03,4.39e-05
75860,2012-12-24,1600,IN02CJ,INE376G01013,674125,Biocon,IN,INR,0,20103010,43167184,18650.0,286.5,0.4059,0.4059,0.104272,44584484.609682865,1053408930.0,0.04,7.56e-05
75880,2012-12-24,1600,IN02BI,INE294A01037,614350,Ballarpur Indu,IN,INR,0,55101015,32692037,26552.0,23.6,0.4439,0.4439,0.2768642,35039066.190618925,285102204.6415004,0.12,5.73e-05
75906,2012-12-24,1600,IN117E,INE944F01028,B0VY3T,Radico Khaitan,IN,INR,0,45101015,18922015,21239.0,145.95,0.7486,0.7486,0.0724018,19272206.56096796,355575848.9442359,0.05,3.31e-05
75936,2012-12-24,1600,IN089M,INE542F01012,B2NXD2,Pipavav Shipyard,IN,INR,0,50206060,86570177,215091.0,84.15,0.3673,0.2733,0.272257,79564236.02231303,1069299122.9685119,0.07,0.000151613
75976,2012-12-24,1600,IN02HO,INE457A01014,B00PVH,BANK OF MAHARASHTRA,IN,INR,0,30101010,77103394,18815.0,55.949997,0.12,0.12,1.0,72773836.27817822,606448635.6514852,0.12,0.000135033
75987,2012-12-24,1600,IN02W3,INE483A01010,B236VP,Central Bank IN,IN,INR,0,30101010,120532979,141232.0,76.7,0.1085,0.1085,1.0,112619444.11845882,1037967226.898238,0.11,0.000211093
75990,2012-12-24,1600,IN08ER,INE763A01023,624102,Polaris Software,IN,INR,0,10101015,28001774,14233.0,125.2,0.5935,0.3536,0.3764111,30382244.51192002,228268074.97001,0.13,4.9e-05
75997,2012-12-24,1600,IN12NV,INE522D01027,657040,Manappuram Finance,IN,INR,0,30201020,50108937,242371.0,36.55,0.6844,0.6844,0.1390999,53333684.455305845,560227945.254082,0.1,8.78e-05
75999,2012-12-24,1600,IN017D,INE421A01028,B07Y0K,Aban Offshore,IN,INR,0,60101015,14509381,4952.0,381.35,0.5603,0.5603,0.0867392,14809029.742393047,304712710.65955913,0.05,2.54e-05
76011,2012-12-24,1600,IN097L,INE027A01015,610110,RASHTRIYA CHEMS.& FERT.,IN,INR,0,55201000,44765377,5156.0,53.25,0.08,0.08,1.0,43206144.157008,540076801.9626,0.08,7.84e-05
76014,2012-12-24,1600,IN01GM,INE434A01013,658036,ANDHRA BANK,IN,INR,0,30101010,163176469,6622.0,110.1,0.335,0.335,0.4173134,158343155.8374775,1132640688.8163455,0.14,0.000285775
76048,2012-12-24,1600,IN05AK,INE176B01026,670977,Havells India,IN,INR,0,50202010,146608807,4741.0,573.8,0.4679,0.4679,0.214362,132017251.654876,1316224110.095743,0.1,0.00025676
76051,2012-12-24,1600,IN0AJY,INE517B01013,632606,Tata Tele Ma,IN,INR,0,15102015,48199366,11956.0,12.45,0.2227,0.2227,0.5336507,51606145.36829985,434234295.7110865,0.12,8.44e-05
76374,2012-12-24,1600,TH501G,TH0219010004,690707,TIPCO ASPHALT,TH,THB,0,50101035,18303624,35646.0,44.25,0.45,0.45,0.1845356,18264832.89632388,219949524.9013545,0.08,3.21e-05
76495,2012-12-24,1600,CN8D3N,KYG9884T1013,B51QBN,YUZHOU GROUP HOLDINGS COMPANY,CN,HKD,0,35101010,54362831,215894.0,2.0599995,0.07,0.07,1.0,53586294.34721472,765518490.6744959,0.07,9.52e-05
76668,2012-12-24,1600,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,115116347,35434.0,4.97,0.1275,0.1275,1.0,108259185.18989415,849091648.5481894,0.13,0.000201606
76768,2012-12-24,1600,ID12FD,ID1000117609,B3R589,BUMI RESOURCES MINERALS,ID,IDR,0,55102000,24901243,244138.0,360.0,0.04,0.04,1.0,38367510.795878395,959187769.8969599,0.04,4.36e-05
76810,2012-12-24,1600,MY207T,MYL5031OO009,633653,TIME DOTCOM,MY,MYR,0,15102015,58219301,8780.0,3.45,0.5699,0.0806,1.0,52331813.69482906,649278085.5437849,0.08,0.000101961
76908,2012-12-24,1600,PL10EP,PLBGZ0000010,B5WHZF,BGZ,PL,PLN,0,30101010,18432906,251640.0,63.0,0.0206,0.0206,1.0,17707041.74663058,859565133.3315815,0.02,3.23e-05
77363,2013-03-18,1622,ID12FD,ID1000117609,B3R589,BUMI RESOURCES MINERALS,ID,IDR,0,55102000,92354041,244138.0,315.0,0.04,0.13,1.0,108269930.4470784,832845618.82368,0.13,0.000153698
77484,2013-03-18,1622,CN8D3N,KYG9884T1013,B51QBN,YUZHOU GROUP HOLDINGS COMPANY,CN,HKD,0,35101010,47012898,215894.0,2.1599999,0.07,0.07,1.0,56152745.32993574,802182076.141939,0.07,7.82e-05
77952,2013-03-18,1622,IN0AJY,INE517B01013,632606,Tata Tele Ma,IN,INR,0,15102015,37644507,11956.0,9.75,0.2227,0.2227,0.5336507,40406976.84551146,340000110.58959854,0.12,6.26e-05
77966,2013-03-18,1622,IN017D,INE421A01028,B07Y0K,Aban Offshore,IN,INR,0,60101015,11412195,4952.0,280.95,0.5603,0.5603,0.0867392,10908161.623841828,224447891.22128585,0.05,1.9e-05
77986,2013-03-18,1622,IN12NV,INE522D01027,657040,Manappuram Finance,IN,INR,0,30201020,49849527,242371.0,34.6,0.6844,0.5628,0.1664303,49666052.567037895,530240820.8694481,0.09,8.3e-05
77997,2013-03-18,1622,IN02W3,INE483A01010,B236VP,Central Bank IN,IN,INR,0,30101010,108299486,141232.0,71.0,0.1085,0.1085,1.0,104230791.86957073,960652459.62738,0.11,0.000180235
78003,2013-03-18,1622,IN02HO,INE457A01014,B00PVH,BANK OF MAHARASHTRA,IN,INR,0,30101010,63593234,18815.0,52.799988,0.12,0.11,1.0,62941941.91592515,572199471.962956,0.11,0.000105834
78015,2013-03-18,1622,IN066H,INE220G01021,674325,JINDAL LIMITED,IN,INR,0,55102010,23749928,14319.0,55.1,0.9248,0.8632,0.1519926,25316595.731797006,192961839.59228003,0.13,3.95e-05
78049,2013-03-18,1622,IN089M,INE542F01012,B2NXD2,Pipavav Shipyard,IN,INR,0,50206060,90617566,215091.0,73.95,0.2733,0.4039,0.247586,95310570.99083418,953105849.0617957,0.1,0.000150808
78055,2013-03-18,1622,IN11X4,INE501A01019,637475,Deepak Fert,IN,INR,0,55201015,20778462,2400.0,104.0,0.611,0.611,0.2291506,23607528.285081156,168611933.9632104,0.14,3.46e-05
78083,2013-03-18,1622,IN0319,INE178A01016,612156,Chennai Petro,IN,INR,0,60101020,27146253,5161.0,124.6,0.2702,0.2702,0.3182828,29329627.71628688,341042132.939508,0.09,4.52e-05
78092,2013-03-18,1622,IN02BI,INE294A01037,614350,Ballarpur Indu,IN,INR,0,55101015,26743981,26552.0,18.45,0.4439,0.4439,0.2768642,27387763.192629024,222845883.61856535,0.12,4.45e-05
78099,2013-03-18,1622,IN01GM,INE434A01013,658036,ANDHRA BANK,IN,INR,0,30101010,145992394,6622.0,91.0,0.335,0.3664,0.3881004,133096140.14388525,935978570.4883069,0.14,0.000242965
78102,2013-03-18,1622,IN097L,INE027A01015,610110,RASHTRIYA CHEMS.& FERT.,IN,INR,0,55201000,58349730,5156.0,47.399994,0.08,0.14,1.0,67291763.00299184,480655450.02137023,0.14,9.71e-05
78120,2013-03-18,1622,IN02CJ,INE376G01013,674125,Biocon,IN,INR,0,20103010,42656122,18650.0,273.35,0.4059,0.4059,0.104272,42530244.13094577,1004872869.0,0.04,7.1e-05
78229,2013-03-18,1622,TH221F,TH0072010Z09,B03FJQ,THAI PLASTIC CHM.,TH,THB,0,55201020,108819970,40525.0,38.5,0.31,0.1,1.0,113235141.25,1132351412.5,0.1,0.000181101
78256,2013-03-18,1622,TH22KY,TH3437010004,B6ZG0Q,ASIA AVIATION,TH,THB,0,40501010,1255586,261603.0,6.8,0.29,0.25,0.004,1108569.932,1108569932.0,0.0,2.09e-06
78265,2013-03-18,1622,TH501G,TH0219010004,690707,TIPCO ASPHALT,TH,THB,0,50101035,22935825,35646.0,59.75,1.0,0.44,0.1577727,21268730.902426317,306377622.860239,0.07,3.82e-05
78327,2013-03-18,1622,MY214R,MYL5185OO003,600945,AFFIN HOLDINGS,MY,MYR,0,30101010,222804238,25876.0,3.3,0.15,0.1369,1.0,218478315.48278472,1595897118.2088,0.14,0.000370797
78393,2013-03-18,1622,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,117714004,35434.0,5.4,0.1275,0.1275,1.0,116795549.70730434,916043527.1161125,0.13,0.000195903
78942,2013-06-24,1616,IN017D,INE421A01028,B07Y0K,Aban Offshore,IN,INR,0,60101015,8883580,4952.0,295.5,0.5603,0.5603,0.0867392,11050626.84464127,227379275.94801378,0.05,1.63e-05
78949,2013-06-24,1616,IN0AJY,INE517B01013,632606,Tata Tele Ma,IN,INR,0,15102015,25082667,11956.0,7.5,0.2227,0.2227,0.5336507,29937801.706524543,251908375.37647954,0.12,4.61e-05
78961,2013-06-24,1616,IN01GM,INE434A01013,658036,ANDHRA BANK,IN,INR,0,30101010,106158530,6622.0,85.85,0.3664,0.3664,0.3881004,120940363.36555263,850494900.1139528,0.14,0.000195009
78988,2013-06-24,1616,IN097L,INE027A01015,610110,RASHTRIYA CHEMS.& FERT.,IN,INR,0,55201000,44963788,5156.0,38.699997,0.14,0.14,1.0,52917760.01242536,377984000.08875257,0.14,8.26e-05
78999,2013-06-24,1616,IN066H,INE220G01021,674325,JINDAL LIMITED,IN,INR,0,55102010,18246222,14319.0,54.2,0.8632,0.7921,0.1519926,22010427.459370073,182820974.4900704,0.12,3.35e-05
79014,2013-06-24,1616,IN02W3,INE483A01010,B236VP,Central Bank IN,IN,INR,0,30101010,80742281,141232.0,65.4,0.1085,0.0765,1.0,65200966.7019332,852300218.3259242,0.08,0.000148321
79064,2013-06-24,1616,IN089M,INE542F01012,B2NXD2,Pipavav Shipyard,IN,INR,0,50206060,78005407,215091.0,68.1,0.4039,0.4039,0.247586,84538961.00021634,845389733.4290645,0.1,0.000143293
79069,2013-06-24,1616,IN02HO,INE457A01014,B00PVH,BANK OF MAHARASHTRA,IN,INR,0,30101010,59156854,18815.0,53.899994,0.11,0.11,1.0,69432745.1628045,631206774.2073137,0.11,0.000108669
79087,2013-06-24,1616,IN12NV,INE522D01027,657040,Manappuram Finance,IN,INR,0,30201020,15228949,242371.0,17.5,0.5628,0.549,0.1664303,23601888.290227134,258310470.22829998,0.09,2.8e-05
79096,2013-06-24,1616,IN02CJ,INE376G01013,674125,Biocon,IN,INR,0,20103010,38580314,18650.0,270.3,0.4059,0.4059,0.104272,40507155.2201656,957072834.0,0.04,7.09e-05
79121,2013-06-24,1616,IN11X4,INE501A01019,637475,Deepak Fert,IN,INR,0,55201015,19388830,2400.0,91.65,0.611,0.611,0.2291506,20038100.467093546,143118027.09311622,0.14,3.56e-05
79283,2013-06-24,1616,CN8D3N,KYG9884T1013,B51QBN,YUZHOU GROUP HOLDINGS COMPANY,CN,HKD,0,35101010,52696732,215894.0,1.8199997,0.07,0.07,1.0,56718451.08216324,810263586.8880461,0.07,9.68e-05
79387,2013-06-24,1616,595018,TRASODAS91E5,B03MXL,SODA SANAYI,TR,TRY,0,55201020,52417317,18274.0,2.53,0.1508,0.1035,1.0,59315969.371724986,573101153.3499999,0.1,9.63e-05
79395,2013-06-24,1616,447757,TRAIZMDC91G6,B03MV0,IZMIR DEMIR CELIK,TR,TRY,0,55102010,41285490,35732.0,2.6,0.2363,0.103,1.0,53525005.78120487,519660250.30296,0.1,7.58e-05
79406,2013-06-24,1616,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,112611421,35434.0,5.46,0.1275,0.1275,1.0,113211589.09221354,887934032.0957924,0.13,0.000206863
79794,2013-06-24,1616,ID12FD,ID1000117609,B3R589,BUMI RESOURCES MINERALS,ID,IDR,0,55102000,100421682,244138.0,395.0,0.13,0.13,1.0,134060119.7373568,1031231690.28736,0.13,0.000184471
79901,2013-06-24,1616,TH221F,TH0072010Z09,B03FJQ,THAI PLASTIC CHM.,TH,THB,0,55201020,90018320,40525.0,32.75,0.1,0.1,1.0,94653313.125,946533131.25,0.1,0.00016536
79902,2013-06-24,1616,TH21R4,TH0212010001,686905,TPI POLENE,TH,THB,0,50101030,98472502,36002.0,13.6,0.71,0.408,0.3380282,125084871.2629527,906967427.0400001,0.14,0.00018089
79904,2013-06-24,1616,TH22KY,TH3437010004,B6ZG0Q,ASIA AVIATION,TH,THB,0,40501010,1292206,261603.0,6.1,0.25,0.4023,0.004,1572526.8163692,977210301.0,0.0,2.37e-06
79912,2013-06-24,1616,TH501G,TH0219010004,690707,TIPCO ASPHALT,TH,THB,0,50101035,19576359,35646.0,75.0,0.44,0.44,0.1577727,26234267.909107774,377906546.2977,0.07,3.6e-05
79946,2013-06-24,1616,TH21S5,TH1002010003,B5MTH6,TOYO-THAI,TH,THB,0,50101010,64834855,213185.0,54.25,0.49,0.3386,0.3265306,95097321.04002176,860116824.0,0.11,0.000119099
79958,2013-06-24,1616,TH227L,TH0566010Z00,641211,STP & I,TH,THB,0,55102015,113730857,41930.0,92.75,0.84,0.3452,0.3571429,138944455.40082252,1127011669.8637648,0.12,0.000208919
80540,2013-09-23,1568,IN02HO,INE457A01014,B00PVH,BANK OF MAHARASHTRA,IN,INR,0,30101010,44126664,18815.0,37.5,0.11,0.11,1.0,41298268.393535994,375438803.57759994,0.11,7.53e-05
80551,2013-09-23,1568,IN07GS,INE331A01037,669815,Madras Cements,IN,INR,0,50101030,92533128,26584.0,152.2,0.6104,0.6104,0.2177261,72854363.01470546,548189290.7706544,0.13,0.000157908
80557,2013-09-23,1568,IN089M,INE542F01012,B2NXD2,Pipavav Shipyard,IN,INR,0,50206060,58371166,215091.0,52.25,0.4039,0.4039,0.247586,55452488.96008431,554524970.5614889,0.1,9.96e-05
80580,2013-09-23,1568,IN02CJ,INE376G01013,674125,Biocon,IN,INR,0,20103010,44440430,18650.0,351.65,0.4059,0.4059,0.104272,45052746.90243687,1064472681.9999999,0.04,7.58e-05
80590,2013-09-23,1568,IN04FO,INE374A01029,B1XDWL,Gujarat Gas,IN,INR,0,65102020,50254253,5014.0,194.4,0.3488,0.3488,0.2936325,38648098.94992094,377352765.72,0.1,8.58e-05
80646,2013-09-23,1568,IN12NV,INE522D01027,657040,Manappuram Finance,IN,INR,0,30201020,11223768,242371.0,18.48,0.549,0.549,0.1018215,13035950.97386234,233201255.0564928,0.06,1.92e-05
